addr,name,class,obj,status,reason,seeds_passed,seeds_total,z3_proven
0x91470,profile_tick_end,stubbable,profile.obj,pass,,85,85,0
0x91510,profile_render_start,data_only,profile.obj,pass,,50,50,0
0x91540,profile_render_end,data_only,profile.obj,pass,,50,50,0
0x915b0,profile_render_window_start,stubbable,profile.obj,pass,,50,50,0
0x91640,profile_render_window_end,stubbable,profile.obj,pass,,85,85,0
0x916e0,profile_texture_start,data_only,profile.obj,pass,,50,50,0
0x91710,profile_texture_end,data_only,profile.obj,pass,,50,50,0
0x91780,profile_frame_start,stubbable,profile.obj,pass,,50,50,0
0x91800,profile_frame_end,stubbable,profile.obj,pass,,90,90,0
0x91b70,FUN_00091b70,data_only,profile.obj,pass,,50,50,0
0x91c10,FUN_00091c10,stubbable,profile.obj,pass,,50,50,0
0x91c70,FUN_00091c70,stubbable,profile.obj,pass,,50,50,0
0x91cf0,FUN_00091cf0,leaf,profile.obj,pass,,50,50,0
0x91d50,FUN_00091d50,leaf,profile.obj,pass,,50,50,0
0x92050,FUN_00092050,data_only,profile.obj,pass,,50,50,0
0x92090,symbol_table_dispose,stubbable,profile.obj,pass,,50,50,0
0x921c0,FUN_000921c0,stubbable,profile.obj,pass,,27,50,0
0xf7cb0,projectile_kill_tracer,stubbable,projectiles.obj,pass,,50,50,0
0xf7ce0,projectiles_delete_all,stubbable,projectiles.obj,not_applicable,"oracle_vacuous_early_exit: 60.9% coverage, identical entry-point path across 50 seeds",50,50,0
0xf7d30,projectile_set_target_object_index,stubbable,projectiles.obj,pass,,50,50,0
0xf7d50,projectile_make_tracer,stubbable,projectiles.obj,pass,,50,50,0
0xf7d80,projectile_get_ballistic_acceleration,data_only,projectiles.obj,pass,,49,50,0
0xf7da0,projectile_estimate_time_to_target,data_only,projectiles.obj,pass,,50,50,0
0xf7dd0,dangerous_projectiles_near_player,stubbable,projectiles.obj,not_applicable,"oracle_vacuous_early_exit: 65.1% coverage, identical entry-point path across 50 seeds",50,50,0
0xf7e10,projectile_handle_deleted_object,stubbable,projectiles.obj,pass,,50,50,0
0xf7e40,FUN_000f7e40,stubbable,projectiles.obj,pass,,50,50,0
0xf7e60,FUN_000f7e60,stubbable,projectiles.obj,pass,,50,50,0
0xf7ec0,projectile_export_function_values,stubbable,projectiles.obj,pass,,90,90,0
0xf7fa0,FUN_000f7fa0,data_only,projectiles.obj,pass,,50,50,0
0xf8000,projectile_handle_parent_destroyed,stubbable,projectiles.obj,pass,,50,50,0
0xf8070,random_vector_in_cone3d,stubbable,projectiles.obj,pass,,50,50,0
0xf80a0,projectile_aim_ballistic,stubbable,projectiles.obj,error,mem-limit,0,0,0
0xf8410,projectile_aim_linear,stubbable,projectiles.obj,pass,,50,50,0
0xf84d0,projectile_aim,stubbable,projectiles.obj,fail,divergence,0,50,0
0xf8590,FUN_000f8590,stubbable,projectiles.obj,pass,,50,50,0
0xf8640,FUN_000f8640,stubbable,projectiles.obj,pass,,80,80,0
0xf8720,FUN_000f8720,stubbable,projectiles.obj,pass,,70,70,0
0xf8920,FUN_000f8920,stubbable,projectiles.obj,pass,,90,90,0
0xf8d30,projectile_new,stubbable,projectiles.obj,fail,divergence,0,50,0
0xf8ee0,projectile_accelerate,stubbable,projectiles.obj,pass,,50,50,0
0xf90d0,FUN_000f90d0,stubbable,projectiles.obj,pass,,90,90,0
0xf9c40,FUN_000f9c40,stubbable,projectiles.obj,pass,,90,90,0
0xfac20,FUN_000fac20,stubbable,projectiles.obj,pass,,50,50,0
0xface0,FUN_000face0,stubbable,projectiles.obj,pass,,50,50,0
0xfad00,FUN_000fad00,stubbable,projectiles.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe1c70,progress_bar_initialize,leaf,progress_bar.obj,pass,,50,50,0
0xe1c80,progress_bar_dispose,leaf,progress_bar.obj,pass,,50,50,0
0xe1c90,progress_bar_begin,stubbable,progress_bar.obj,pass,,50,50,0
0xe1cc0,progress_bar_end,stubbable,progress_bar.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe1ce0,ui_automation_is_active,data_only,progress_bar.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe1fa0,progress_bar_set_quad_texcoords,stubbable,progress_bar.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe1db0,progress_bar_compute_screen_rect,stubbable,progress_bar.obj,pass,,50,50,0
0xe2040,progress_bar_draw_fullscreen_overlay,stubbable,progress_bar.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe24e0,progress_bar_decode_texture,stubbable,progress_bar.obj,pass,,41,50,0
0xe2580,progress_bar_generate_gradient_texture,stubbable,progress_bar.obj,fail,divergence,0,50,0
0xe26c0,progress_bar_draw_loading_bar,stubbable,progress_bar.obj,pass,,50,50,0
0xe29a0,progress_bar_screen_initialize,stubbable,progress_bar.obj,error,emulation_error,0,50,0
0xe2e50,progress_bar_render,stubbable,progress_bar.obj,error,emulation_error,0,50,0
0xe3300,progress_bar_display,stubbable,progress_bar.obj,fail,divergence,74,75,0
0xe19c0,tgaLoad,stubbable,progress_bar.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe1a10,FUN_000e1a10,stubbable,progress_bar.obj,pass,,50,50,0
0xe1d00,FUN_000e1d00,stubbable,progress_bar.obj,pass,,50,50,0
0xe1f00,FUN_000e1f00,stubbable,progress_bar.obj,pass,,50,50,0
0xe1f20,FUN_000e1f20,stubbable,progress_bar.obj,pass,,50,50,0
0xe2170,FUN_000e2170,data_only,progress_bar.obj,pass,,50,50,0
0xe21b0,FUN_000e21b0,stubbable,progress_bar.obj,pass,,50,50,0
0xe21e0,D3DXMatrixIdentity,leaf,progress_bar.obj,pass,,50,50,1
0xe2220,SetRenderStateSmart,stubbable,progress_bar.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe2470,SetTextureStageStateSmart,stubbable,progress_bar.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe2650,FUN_000e2650,stubbable,progress_bar.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe2680,FUN_000e2680,stubbable,progress_bar.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xe2820,FUN_000e2820,stubbable,progress_bar.obj,pass,,50,50,0
0xe2880,FUN_000e2880,stubbable,progress_bar.obj,pass,,50,50,0
0xe28e0,progress_bar_eachframe,stubbable,progress_bar.obj,not_applicable,"oracle_vacuous_early_exit: 32.4% coverage, identical entry-point path across 70 seeds",70,70,0
0x10b090,lock_global_random_seed,data_only,random_math.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x10b0a0,unlock_global_random_seed,stubbable,random_math.obj,not_applicable,"oracle_vacuous_early_exit: 77.8% coverage, identical entry-point path across 50 seeds",50,50,0
0x10b0d0,get_global_random_seed_address,stubbable,random_math.obj,not_applicable,"oracle_vacuous_early_exit: 28.3% coverage, identical entry-point path across 50 seeds",50,50,0
0x10b120,random_math_get_local_seed_address,data_only,random_math.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x10b130,random_seed_debug_log,leaf,random_math.obj,pass,,50,50,0
0x10b240,random_math_real,data_only,random_math.obj,pass,,50,50,0
0x10b270,random_real_range,data_only,random_math.obj,pass,,50,50,0
0x10b2d0,random_range,leaf,random_math.obj,pass,,50,50,1
0x10b300,random_direction_table_get_element,stubbable,random_math.obj,pass,,65,65,0
0x10b380,random_seed_get_direction3d,stubbable,random_math.obj,fail,divergence,0,50,0
0x10b4c0,random_direction3d,stubbable,random_math.obj,fail,divergence,0,50,0
0x10b2b0,random_seed_step,leaf,random_math.obj,pass,,50,50,1
0x10b910,FUN_0010b910,data_only,random_math.obj,pass,,50,50,0
0x10c510,FUN_0010c510,stubbable,random_math.obj,fail,divergence,8,50,0
0x10c8e0,FUN_0010c8e0,leaf,random_math.obj,fail,divergence,3,50,0
0x10a930,FUN_0010a930,stubbable,random_math.obj,fail,divergence,44,50,0
0x10aa60,FUN_0010aa60,stubbable,random_math.obj,fail,divergence,47,50,0
0x10ad10,periodic_functions_initialize,stubbable,random_math.obj,not_applicable,"oracle_vacuous_early_exit: 78.6% coverage, identical entry-point path across 50 seeds",50,50,0
0x10add0,FUN_0010add0,leaf,random_math.obj,pass,,50,50,1
0x10ae00,FUN_0010ae00,leaf,random_math.obj,pass,,50,50,1
0x10ae30,FUN_0010ae30,stubbable,random_math.obj,fail,divergence,36,50,0
0x10ae80,FUN_0010ae80,stubbable,random_math.obj,pass,,50,50,0
0x10af70,FUN_0010af70,stubbable,random_math.obj,pass,,50,50,0
0x10b110,get_random_seed,data_only,random_math.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x10b160,random_math_initialize,stubbable,random_math.obj,not_applicable,"oracle_vacuous_early_exit: 38.6% coverage, identical entry-point path across 50 seeds",50,50,0
0x10b220,random_math_dispose,stubbable,random_math.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x10b3c0,seed_random_orientation,stubbable,random_math.obj,pass,,50,50,0
0x10b9c0,FUN_0010b9c0,leaf,random_math.obj,fail,divergence,49,50,0
0x10ba90,FUN_0010ba90,data_only,random_math.obj,pass,,50,50,0
0x10c290,FUN_0010c290,data_only,random_math.obj,pass,,50,50,0
0x10c2e0,FUN_0010c2e0,data_only,random_math.obj,pass,,50,50,0
0x10c340,FUN_0010c340,leaf,random_math.obj,pass,,50,50,0
0x10c390,FUN_0010c390,data_only,random_math.obj,pass,,50,50,0
0x10c780,FUN_0010c780,stubbable,random_math.obj,fail,divergence,5,50,0
0x10c7d0,FUN_0010c7d0,stubbable,random_math.obj,pass,,50,50,0
0x10c920,FUN_0010c920,data_only,random_math.obj,pass,,50,50,0
0x16de60,FUN_0016de60,stubbable,rasterizer.obj,pass,,50,50,0
0x16de80,FUN_0016de80,stubbable,rasterizer.obj,pass,,50,50,0
0x16dee0,FUN_0016dee0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 70 seeds",70,70,0
0x16e2e0,FUN_0016e2e0,stubbable,rasterizer.obj,inconclusive,vacuous_coverage: 7.9% < 10% floor,70,70,0
0x16eef0,FUN_0016eef0,stubbable,rasterizer.obj,pass,,70,70,0
0x16f500,FUN_0016f500,stubbable,rasterizer.obj,pass,,50,50,0
0x16f610,FUN_0016f610,stubbable,rasterizer.obj,pass,,50,50,0
0x16f6c0,FUN_0016f6c0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x16f730,FUN_0016f730,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 70 seeds",70,70,0
0x16f880,FUN_0016f880,data_only,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x16f8a0,FUN_0016f8a0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x16fb80,rasterizer_initialize,stubbable,rasterizer.obj,pass,,50,50,0
0x16fbd0,FUN_0016fbd0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 90 seeds",90,90,0
0x16fcf0,FUN_0016fcf0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 90 seeds",90,90,0
0x16fdd0,FUN_0016FDD0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 90 seeds",90,90,0
0x16feb0,FUN_0016FEB0,leaf,rasterizer.obj,pass,,50,50,0
0x16fec0,FUN_0016fec0,leaf,rasterizer.obj,pass,,50,50,0
0x1703f0,FUN_001703f0,stubbable,rasterizer.obj,pass,,50,50,0
0x172520,FUN_00172520,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x172640,FUN_00172640,data_only,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x172650,FUN_00172650,stubbable,rasterizer.obj,pass,,50,50,0
0x1726a0,FUN_001726a0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x172720,rasterizer_window_get_fog,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x172a30,FUN_00172a30,stubbable,rasterizer.obj,pass,,70,70,0
0x173ae0,FUN_00173ae0,leaf,rasterizer.obj,pass,,50,50,0
0x173af0,FUN_00173af0,stubbable,rasterizer.obj,pass,,50,50,0
0x173b40,FUN_00173b40,stubbable,rasterizer.obj,inconclusive,vacuous_coverage: 7.9% < 10% floor,66,70,0
0x1741d0,FUN_001741d0,stubbable,rasterizer.obj,pass,,70,70,0
0x1744f0,FUN_001744f0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x174510,FUN_00174510,stubbable,rasterizer.obj,pass,,50,50,0
0x174980,FUN_00174980,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1749b0,FUN_001749b0,stubbable,rasterizer.obj,inconclusive,vacuous_coverage: 8.0% < 10% floor,75,75,0
0x174b60,FUN_00174b60,leaf,rasterizer.obj,pass,,50,50,1
0x174b90,FUN_00174b90,leaf,rasterizer.obj,pass,,50,50,1
0x174bd0,FUN_00174bd0,stubbable,rasterizer.obj,not_applicable,"oracle_vacuous_early_exit: 53.7% coverage, identical entry-point path across 65 seeds",65,65,0
0x174cc0,FUN_00174cc0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x174ce0,FUN_00174ce0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 80 seeds",80,80,0
0x174d10,rasterizer_transparent_geometry_group_draw,stubbable,rasterizer.obj,inconclusive,vacuous_coverage: 0.7% < 10% floor,75,75,0
0x178820,FUN_00178820,stubbable,rasterizer.obj,pass,,50,50,0
0x1792a0,FUN_001792a0,data_only,rasterizer.obj,pass,,50,50,0
0x1792c0,FUN_001792C0,data_only,rasterizer.obj,pass,,50,50,0
0x1792d0,FUN_001792d0,data_only,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x179570,FUN_00179570,stubbable,rasterizer.obj,pass,,50,50,0
0x1795c0,FUN_001795c0,stubbable,rasterizer.obj,not_applicable,"oracle_vacuous_early_exit: 2.5% coverage, identical entry-point path across 50 seeds",50,75,0
0x179de0,FUN_00179de0,stubbable,rasterizer.obj,not_applicable,"oracle_vacuous_early_exit: 2.3% coverage, identical entry-point path across 50 seeds",50,75,0
0x17a8a0,FUN_0017a8a0,stubbable,rasterizer.obj,pass,,50,50,0
0x17ad20,FUN_0017ad20,stubbable,rasterizer.obj,pass,,50,50,0
0x17ad40,FUN_0017ad40,stubbable,rasterizer.obj,pass,,50,50,0
0x17ad90,FUN_0017ad90,leaf,rasterizer.obj,pass,,50,50,0
0x17ba10,rasterizer_widget_submit_occlusion_test,stubbable,rasterizer.obj,not_applicable,"oracle_vacuous_early_exit: 9.6% coverage, identical entry-point path across 55 seeds",55,55,0
0x17bca0,FUN_0017bca0,stubbable,rasterizer.obj,pass,,50,50,0
0x17be50,FUN_0017be50,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17bf20,FUN_0017bf20,stubbable,rasterizer.obj,pass,,50,50,0
0x17c000,FUN_0017c000,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17c140,FUN_0017c140,stubbable,rasterizer.obj,pass,,50,50,0
0x17c1b0,FUN_0017c1b0,stubbable,rasterizer.obj,pass,,50,50,0
0x17c2f0,FUN_0017c2f0,stubbable,rasterizer.obj,pass,,50,50,0
0x17c790,rasterizer_window_set_fog,stubbable,rasterizer.obj,not_applicable,"oracle_vacuous_early_exit: 87.3% coverage, identical entry-point path across 50 seeds",50,50,0
0x17c7d0,FUN_0017C7D0,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17c7e0,rasterizer_frame_begin,stubbable,rasterizer.obj,pass,,55,55,0
0x17c8c0,rasterizer_windows_begin,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17c8d0,rasterizer_window_begin,stubbable,rasterizer.obj,pass,,50,50,0
0x17c8e0,rasterizer_environment_fog_screen_draw,stubbable,rasterizer.obj,pass,,50,50,0
0x17c8f0,rasterizer_environment_fog_screen_end,stubbable,rasterizer.obj,pass,,50,50,0
0x17c900,rasterizer_window_end,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17c910,rasterizer_windows_end,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17c920,rasterizer_frame_end,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17c930,rasterizer_dynamic_lit_geometry_draw,stubbable,rasterizer.obj,pass,,50,50,0
0x17c940,rasterizer_dynamic_screen_geometry_draw,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17c950,rasterizer_set_vblank_callback,stubbable,rasterizer.obj,pass,,50,50,0
0x17c960,rasterizer_psuedo_dynamic_screen_quad_draw,stubbable,rasterizer.obj,fail,divergence,5,50,0
0x17c970,rasterizer_widget_submit,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x17c980,rasterizer_widget_begin,stubbable,rasterizer.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
